EntrezID,logFC,baseMean,lfcSE,stat,P.Value,adj.P.Val,Symbols,Name
315939,1.7394,20.841,0.5994,2.9019,0.0037089,0.15707,Pxylp1,2-phosphoxylose phosphatase 1
362810,-0.82017,228.92,0.28267,-2.9015,0.0037133,0.15707,Coq10a,coenzyme Q10A
290905,0.94759,2541.4,0.32706,2.8973,0.003764,0.15707,Col4a1,collagen type IV alpha 1 chain
293024,7.5663,30.843,2.6125,2.8962,0.003777,0.15707,Akap13,A-kinase anchoring protein 13
315611,-2.0074,110.61,0.69324,-2.8957,0.0037827,0.15707,Scn4b,sodium voltage-gated channel beta subunit 4
299625,6.2488,18.906,2.159,2.8943,0.0038001,0.15707,Lmnb2,lamin B2
84497,-1.1219,61.912,0.38766,-2.8939,0.0038047,0.15707,Dgat1,diacylglycerol O-acyltransferase 1
171341,-1.4923,123.52,0.51574,-2.8935,0.00381,0.15707,Mgst1,microsomal glutathione S-transferase 1
64303,0.52329,1046.8,0.18088,2.8931,0.0038143,0.15707,Pfn1,profilin 1
361184,-1.3492,37.424,0.46706,-2.8886,0.0038696,0.15874,Cars2,"""cysteinyl-tRNA synthetase 2, mitochondrial"""
314467,-1.6462,34.027,0.57012,-2.8874,0.0038844,0.15874,Rd3l,retinal degeneration 3-like
680409,-2.4949,117.25,0.86484,-2.8848,0.0039167,0.15946,Prodh1,proline dehydrogenase 1
25736,1.1253,67.015,0.39052,2.8816,0.0039563,0.16047,Kcnb1,potassium voltage-gated channel subfamily B member 1
304334,1.4544,72.548,0.50508,2.8797,0.0039811,0.16087,Fam20c,"""FAM20C, golgi associated secretory pathway kinase"""
100360066,6.722,23.351,2.3403,2.8722,0.0040757,0.16408,Evi5,ecotropic viral integration site 5
300361,-0.56966,447.76,0.19843,-2.8708,0.0040942,0.16413,Cwc15,CWC15 spliceosome-associated protein
315711,1.4861,219.37,0.51783,2.8698,0.0041076,0.16413,Sema7a,semaphorin 7A (John Milton Hagen blood group)
499626,-1.196,35.676,0.41725,-2.8663,0.0041528,0.16533,Erich6,glutamate-rich 6
500900,-1.4634,31.299,0.51199,-2.8583,0.0042586,0.16854,Lrrc14,leucine rich repeat containing 14
311098,3.3657,144.08,1.1777,2.8579,0.0042647,0.16854,Xirp2,xin actin-binding repeat containing 2
116510,1.3244,128.79,0.46449,2.8513,0.004354,0.17132,Timp1,TIMP metallopeptidase inhibitor 1
290850,-0.83003,97.117,0.2912,-2.8504,0.0043668,0.17132,Mrps31,mitochondrial ribosomal protein S31
365865,5.0065,31.766,1.7642,2.8378,0.004542,0.17708,Pip5k1a,"""phosphatidylinositol-4-phosphate 5-kinase, type 1, alpha"""
494201,-4.4693,3.1702,1.5751,-2.8375,0.0045465,0.17708,Oas1e,2'-5' oligoadenylate synthetase 1E
60374,0.71356,482.43,0.25185,2.8333,0.0046072,0.1788,Lmna,lamin A/C
288710,0.51318,580.91,0.18124,2.8314,0.0046338,0.17902,Rnf10,ring finger protein 10
498731,3.641,106.27,1.2863,2.8306,0.0046461,0.17902,RGD1563601,similar to Tpi1 protein
361041,-2.2742,49.831,0.80448,-2.8269,0.0046994,0.18043,Carmil3,capping protein regulator and myosin 1 linker 3
500545,1.4938,9.3107,0.52919,2.8228,0.0047604,0.18213,Cdca8,cell division cycle associated 8
301595,3.2482,16.549,1.1512,2.8216,0.0047784,0.18217,Ugt1a8,UDP glucuronosyltransferase family 1 member A8
29884,0.97494,42.998,0.3466,2.8129,0.0049096,0.18651,Bok,BCL2 family apoptosis regulator BOK
288995,2.9159,7.7257,1.0421,2.7982,0.0051391,0.19455,Gpr39,G protein-coupled receptor 39
681004,-2.1478,223.07,0.76831,-2.7954,0.0051828,0.19552,Paxbp1,PAX3 and PAX7 binding protein 1
64202,0.7742,963.22,0.27725,2.7924,0.0052316,0.19667,Calr,calreticulin
360605,2.7066,14.76,0.97019,2.7897,0.0052754,0.19763,Epn3,epsin 3
293566,1.4572,34.899,0.52325,2.7849,0.0053541,0.19988,Cpxm2,"""carboxypeptidase X (M14 family), member 2"""
445415,0.94016,551.25,0.33802,2.7813,0.0054134,0.20119,S100a11,S100 calcium binding protein A11
116720,-1.9386,11.609,0.69721,-2.7806,0.0054266,0.20119,Pik3c2g,"""phosphatidylinositol-4-phosphate 3-kinase, catalytic subunit type 2 gamma"""
360640,-1.6644,22.113,0.60039,-2.7723,0.0055662,0.20504,Map3k14,mitogen-activated protein kinase kinase kinase 14
100912012,1.231,197.3,0.44405,2.7722,0.0055684,0.20504,Clec3b,"""C-type lectin domain family 3, member B"""
689623,-0.95886,132.48,0.34623,-2.7694,0.0056158,0.20538,Psmg4,proteasome assembly chaperone 4
362393,6.0764,9.2735,2.1945,2.769,0.0056235,0.20538,Antxr1,ANTXR cell adhesion molecule 1
78958,0.6841,1434.4,0.2473,2.7663,0.0056696,0.20538,Bcam,basal cell adhesion molecule (Lutheran blood group)
298423,-1.0847,584.28,0.39212,-2.7662,0.0056708,0.20538,Cyp4a3,"""cytochrome P450, family 4, subfamily a, polypeptide 3"""
304758,-1.6523,189.37,0.59744,-2.7656,0.0056819,0.20538,Ccnt2,cyclin T2
25421,-2.4665,15.775,0.89237,-2.764,0.0057093,0.20538,Crybb1,"""crystallin, beta B1"""
498276,1.7403,26.845,0.62965,2.7639,0.0057108,0.20538,LOC498276,Fc gamma receptor II beta
25358,1.1821,451.81,0.42915,2.7546,0.0058763,0.21063,Timp3,TIMP metallopeptidase inhibitor 3
498659,-4.803,6.0739,1.7461,-2.7507,0.0059464,0.21219,RatNP-3b,defensin RatNP-3 precursor
50671,0.95774,68.384,0.34827,2.75,0.0059592,0.21219,Fasn,fatty acid synthase
288589,1.4559,308.99,0.52995,2.7472,0.0060111,0.21333,Rasa4,RAS p21 protein activator 4
299313,-0.66959,121.77,0.24397,-2.7445,0.0060602,0.21437,Uxt,"""ubiquitously-expressed, prefoldin-like chaperone"""
84420,2.075,15.347,0.75761,2.7389,0.0061647,0.21479,Adcy7,adenylate cyclase 7
300258,-0.39098,97,0.14275,-2.7389,0.0061653,0.21479,Myg1,melanocyte proliferating gene 1
306840,-0.67497,262.27,0.24652,-2.738,0.0061815,0.21479,Sirt5,sirtuin 5
316533,0.7081,117.57,0.25864,2.7378,0.0061858,0.21479,Chpf,chondroitin polymerizing factor
81516,1.4678,58.927,0.5362,2.7374,0.0061927,0.21479,Smad7,SMAD family member 7
85249,-2.4947,22.767,0.91142,-2.7372,0.0061964,0.21479,Pex11a,peroxisomal biogenesis factor 11 alpha
293997,1.1879,41.712,0.4341,2.7364,0.0062114,0.21479,Kazald1,Kazal-type serine peptidase inhibitor domain 1
29644,-4.1377,2.729,1.5154,-2.7304,0.0063254,0.21804,Ptpn5,"""protein tyrosine phosphatase, non-receptor type 5"""
100363332,3.4644,8.9888,1.2698,2.7283,0.006367,0.21877,Card11,"""caspase recruitment domain family, member 11"""
287424,0.94146,196.94,0.34593,2.7215,0.0064982,0.22244,Aloxe3,arachidonate lipoxygenase 3
29635,1.5005,153.98,0.55153,2.7207,0.006515,0.22244,Timm44,translocase of inner mitochondrial membrane 44
308637,-2.9441,28.244,1.0837,-2.7167,0.0065928,0.22387,Ano5,anoctamin 5
116727,-2.6425,13.853,0.97301,-2.7158,0.0066119,0.22387,Gp1bb,glycoprotein Ib platelet subunit beta
108348101,3.961,3.2373,1.4587,2.7154,0.0066193,0.22387,LOC108348101,chloride channel protein 2
25569,3.4268,5.3127,1.2639,2.7114,0.0067003,0.2259,Trh,thyrotropin releasing hormone
309626,1.4297,16.026,0.52824,2.7065,0.0068003,0.22856,Ring1,ring finger protein 1
307851,-2.9443,4.9957,1.0884,-2.7051,0.0068279,0.22878,Clec18a,"""C-type lectin domain family 18, member A"""
362436,0.83926,311.82,0.31063,2.7018,0.0068964,0.22978,Gpr162,G protein-coupled receptor 162
361293,-0.67144,50.566,0.24853,-2.7016,0.0069004,0.22978,Riok3,RIO kinase 3
362781,1.3013,35.534,0.48238,2.6977,0.0069816,0.2313,Hhipl1,HHIP-like 1
362969,1.4388,10.089,0.53358,2.6965,0.0070078,0.2313,Ttll1,tubulin tyrosine ligase like 1
294281,3.8934,24.214,1.444,2.6962,0.0070142,0.2313,Slc39a7,solute carrier family 39 member 7
294693,-0.90463,27.455,0.33563,-2.6953,0.007032,0.2313,Gtf2h2,general transcription factor IIH subunit 2
108348109,-7.8319,17.849,2.9085,-2.6928,0.0070855,0.23213,NEWGENE_1310561,programmed cell death 5
293618,0.98767,538.43,0.36687,2.6921,0.0071,0.23213,Ifitm1,interferon induced transmembrane protein 1
300901,1.1487,104.51,0.42722,2.6887,0.0071722,0.23378,Plod2,"""procollagen lysine, 2-oxoglutarate 5-dioxygenase 2"""
171501,5.5804,7.8202,2.0795,2.6835,0.0072855,0.23676,Rnf38,ring finger protein 38
308912,0.92212,230.48,0.3438,2.6822,0.0073147,0.23699,Dchs1,dachsous cadherin-related 1
29141,-2.9959,5.4304,1.1181,-2.6796,0.007372,0.23813,Gal,galanin and GMAP prepropeptide
25508,1.2019,1348.2,0.44939,2.6746,0.0074828,0.24099,Pam,peptidylglycine alpha-amidating monooxygenase
311855,0.83104,113.93,0.31097,2.6724,0.0075312,0.24141,RGD1305178,similar to Hypothetical protein MGC11690
80878,1.2526,14.908,0.4688,2.672,0.0075405,0.24141,Slc16a3,solute carrier family 16 member 3
60331,6.4079,12.054,2.4004,2.6696,0.007595,0.24243,Atxn3,ataxin 3
361957,0.51836,120.7,0.19432,2.6676,0.0076397,0.24297,Mfsd1,major facilitator superfamily domain containing 1
361258,-0.77323,45.232,0.29005,-2.6659,0.0076783,0.24297,Cul2,cullin 2
25177,0.99539,372.35,0.37339,2.6658,0.0076794,0.24297,Fhl1,four and a half LIM domains 1
360668,0.73158,320.42,0.2746,2.6642,0.0077177,0.24347,Sec14l1,SEC14-like lipid binding 1
25247,-1.8238,18.162,0.68487,-2.663,0.007745,0.24362,Nsg1,neuronal vesicle trafficking associated 1
306575,1.9587,12.34,0.73626,2.6603,0.0078069,0.24485,Ckap2,cytoskeleton associated protein 2
311592,0.90209,247.88,0.33956,2.6566,0.0078923,0.2464,RGD1563354,similar to hypothetical protein D630003M21
58977,-1.2271,28.585,0.46207,-2.6556,0.0079158,0.2464,Ppp1r1a,"""protein phosphatase 1, regulatory (inhibitor) subunit 1A"""
288080,-2.6173,4.775,0.98578,-2.655,0.0079305,0.2464,Stxbp5l,syntaxin binding protein 5-like
293693,-1.3488,76.846,0.50833,-2.6535,0.0079666,0.2464,Cdc42bpg,CDC42 binding protein kinase gamma
309953,-1.6716,45.109,0.63001,-2.6533,0.0079706,0.2464,Tmem161b,transmembrane protein 161B
100363112,-2.8814,11.334,1.0869,-2.651,0.0080246,0.247,LOC100363112,Aa2-296-like
24654,1.727,49.772,0.65158,2.6506,0.0080357,0.247,Plcb1,phospholipase C beta 1
366792,-1.0662,67.014,0.40283,-2.6468,0.0081247,0.24903,Mettl7b,methyltransferase like 7B
300850,-1.5125,28.992,0.57204,-2.6441,0.0081906,0.25034,Gsta4,glutathione S-transferase alpha 4
24586,1.7385,29.544,0.65799,2.6421,0.0082389,0.2511,Ncam1,neural cell adhesion molecule 1
304554,5.6358,7.2525,2.1367,2.6376,0.0083484,0.25372,Sez6l,seizure related 6 homolog like
361425,5.8698,5.8343,2.2279,2.6347,0.0084224,0.25525,Emc8,ER membrane protein complex subunit 8
29367,-1.5338,197.14,0.58286,-2.6314,0.0085028,0.25696,Chkb,choline kinase beta
689909,-2.3046,66.7,0.87712,-2.6275,0.0086024,0.25925,Ccdc62,coiled-coil domain containing 62
64356,-1.5564,29.488,0.59266,-2.6261,0.0086368,0.25956,Nrgn,neurogranin
292949,-1.4439,120.82,0.55105,-2.6202,0.0087876,0.26336,Perp,"""PERP, TP53 apoptosis effector"""
362760,0.79677,56.095,0.30456,2.6161,0.008894,0.26581,Galnt16,polypeptide N-acetylgalactosaminyltransferase 16
316916,0.43767,161.7,0.16748,2.6132,0.0089689,0.2668,Clptm1l,CLPTM1-like
303158,0.89012,65.705,0.34067,2.6128,0.0089796,0.2668,Larp1,"""La ribonucleoprotein 1, translational regulator"""
310836,2.1006,25.821,0.80421,2.612,0.0090014,0.2668,Abca4,ATP binding cassette subfamily A member 4
297432,-1.6334,61.511,0.62605,-2.609,0.0090803,0.26763,Abtb1,ankyrin repeat and BTB domain containing 1
691307,-1.1924,446.31,0.45719,-2.608,0.009107,0.26763,Lrrc39,leucine rich repeat containing 39
303501,1.0693,135.51,0.41018,2.6069,0.0091379,0.26763,Arhgap23,Rho GTPase activating protein 23
114090,2.455,8.5,0.94195,2.6063,0.0091528,0.26763,Egr2,early growth response 2
29268,-1.4404,22.794,0.55266,-2.6063,0.0091533,0.26763,Tpsb2,tryptase beta 2
64832,3.0782,4.5217,1.1834,2.601,0.0092948,0.27103,Cplx1,complexin 1
503035,6.8732,8.6841,2.6461,2.5975,0.0093907,0.27238,Tmem229b,transmembrane protein 229B
309380,2.4833,7.3494,0.95606,2.5975,0.0093914,0.27238,Loxl4,lysyl oxidase-like 4
287466,1.126,118,0.4348,2.5897,0.0096072,0.27789,Wscd1,WSC domain containing 1
84352,1.5999,512.03,0.61806,2.5886,0.0096381,0.27804,Col1a2,collagen type I alpha 2 chain
114512,2.5614,17.767,0.99105,2.5845,0.0097515,0.28056,Aatf,apoptosis antagonizing transcription factor
685332,-0.79225,41.734,0.30678,-2.5825,0.0098101,0.28149,Rpp30,ribonuclease P/MRP subunit p30
298609,0.59897,160.24,0.23216,2.58,0.0098813,0.28278,Efhd2,"""EF-hand domain family, member D2"""
85246,-1.0582,149.63,0.41066,-2.5769,0.00997,0.28341,Gas7,growth arrest specific 7
500007,-3.2937,2.0307,1.2786,-2.5761,0.0099914,0.28341,LOC500007,similar to EF hand calcium binding domain 1
295344,-1.4512,39.662,0.56333,-2.576,0.0099937,0.28341,St7l,suppression of tumorigenicity 7-like
312251,-1.5974,380.58,0.62022,-2.5755,0.010008,0.28341,Luc7l2,LUC7-like 2 pre-mRNA splicing factor
296750,-6.0296,10.973,2.3446,-2.5717,0.010119,0.28581,Rint1,RAD50 interactor 1
307096,-1.5454,110.83,0.60146,-2.5694,0.010188,0.28644,Akr1c19,"""aldo-keto reductase family 1, member C19"""
361472,1.7053,14.709,0.6638,2.569,0.010199,0.28644,Mthfd1l,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like
24309,0.86942,432.58,0.33853,2.5682,0.010222,0.28644,Dbp,D-box binding PAR bZIP transcription factor
25690,-0.95046,122.27,0.37046,-2.5656,0.0103,0.28717,Ahr,aryl hydrocarbon receptor
295229,-0.69745,156.22,0.27185,-2.5656,0.010301,0.28717,Naxe,NAD(P)HX epimerase
171056,5.1432,6.1084,2.0075,2.5619,0.010409,0.28918,Cx3cr1,C-X3-C motif chemokine receptor 1
362666,1.3229,109.75,0.51649,2.5613,0.010428,0.28918,Dnajc11,DnaJ heat shock protein family (Hsp40) member C11
307855,-1.9181,10.33,0.74913,-2.5605,0.010453,0.28918,Fa2h,fatty acid 2-hydroxylase
100361818,6.3191,10.4,2.4729,2.5553,0.01061,0.29275,Nfatc1,nuclear factor of activated T-cells 1
29685,0.8174,34.779,0.32033,2.5517,0.010719,0.29503,Mcm6,minichromosome maintenance complex component 6
689931,-2.9235,2.9238,1.1473,-2.5481,0.010831,0.29733,Mgarp,mitochondria-localized glutamic acid-rich protein
309391,-1.2908,216.51,0.50723,-2.5447,0.010936,0.29871,Cox15,cytochrome c oxidase assembly homolog COX15
365298,4.6247,249.52,1.8176,2.5445,0.010945,0.29871,Alpk3,alpha-kinase 3
299159,-7.6151,21.978,2.9935,-2.5438,0.010964,0.29871,Atp6v1d,ATPase H+ transporting V1 subunit D
314329,0.73695,103.86,0.28995,2.5417,0.011032,0.29936,Irf2bpl,interferon regulatory factor 2 binding protein-like
366889,-0.63231,129.22,0.24881,-2.5413,0.011043,0.29936,Zdhhc17,zinc finger DHHC-type palmitoyltransferase 17
689757,3.3056,2.2594,1.3023,2.5383,0.011139,0.29947,LOC689757,similar to osteoclast inhibitory lectin
287739,0.36748,165.59,0.1448,2.5378,0.011155,0.29947,Eftud2,elongation factor Tu GTP binding domain containing 2
25419,-2.227,21.796,0.87779,-2.5371,0.011178,0.29947,Crp,C-reactive protein
301227,2.7988,7.0727,1.1033,2.5368,0.011187,0.29947,Trem2,triggering receptor expressed on myeloid cells 2
686779,-1.7643,60.92,0.69548,-2.5368,0.011188,0.29947,Caprin2,caprin family member 2
85239,-1.1659,267.05,0.45976,-2.536,0.011214,0.29947,Mlycd,malonyl-CoA decarboxylase
360946,-1.6906,41.795,0.66774,-2.5319,0.011345,0.30181,Zcchc4,zinc finger CCHC-type containing 4
25639,0.56668,538.7,0.22391,2.5308,0.011379,0.30181,Fkbp1a,FKBP prolyl isomerase 1A
360514,-0.68015,98.153,0.26885,-2.5299,0.01141,0.30181,Ublcp1,ubiquitin-like domain containing CTD phosphatase 1
25059,4.3594,38.32,1.7239,2.5288,0.011444,0.30181,Hk2,hexokinase 2
308942,0.46813,603.57,0.18515,2.5284,0.011459,0.30181,Dennd5a,DENN domain containing 5A
246239,0.90321,51.69,0.35738,2.5273,0.011494,0.30181,Slc15a3,solute carrier family 15 member 3
498011,0.96068,64.39,0.38016,2.527,0.011504,0.30181,Mrc2,"""mannose receptor, C type 2"""
259248,0.7646,64.765,0.30292,2.5241,0.0116,0.30181,Slc16a2,solute carrier family 16 member 2
54231,-0.88259,75.868,0.34977,-2.5234,0.011624,0.30181,Car2,carbonic anhydrase 2
83574,-2.5921,49.605,1.0273,-2.5231,0.011633,0.30181,Rxrg,retinoid X receptor gamma
361522,0.40983,475.4,0.16243,2.5231,0.011633,0.30181,Hnrnpul1,heterogeneous nuclear ribonucleoprotein U-like 1
685940,-4.0451,2.9644,1.6033,-2.523,0.011637,0.30181,Samd3,sterile alpha motif domain containing 3
100362241,0.75725,36.623,0.30095,2.5162,0.011863,0.30694,Plekhg6,pleckstrin homology and RhoGEF domain containing G6
316273,1.2649,18.8,0.50401,2.5097,0.012084,0.3119,Mcm3,minichromosome maintenance complex component 3
406868,-0.75158,72.197,0.29986,-2.5065,0.012195,0.31382,G4,G4 protein
361661,-0.9902,102.77,0.39526,-2.5052,0.01224,0.31382,Pstk,phosphoseryl-tRNA kinase
81670,-1.602,56.646,0.63952,-2.505,0.012246,0.31382,Gpt,glutamic--pyruvic transaminase
361422,0.63079,91.029,0.25195,2.5037,0.012292,0.31426,Cotl1,coactosin-like F-actin binding protein 1
307505,0.52073,1274.5,0.20816,2.5015,0.012366,0.31541,Ctnna1,catenin alpha 1
64304,-1.0559,136.62,0.42382,-2.4914,0.012725,0.3238,Acads,acyl-CoA dehydrogenase short chain
308341,1.5342,113.34,0.61615,2.49,0.012774,0.32421,Ssc5d,scavenger receptor cysteine rich family member with 5 domains
311723,1.0959,428.68,0.44024,2.4893,0.012801,0.32421,Sox18,SRY-box transcription factor 18
296390,0.36105,349.19,0.14512,2.488,0.012847,0.3246,Ube2v1,ubiquitin conjugating enzyme E2 V1
685243,5.8789,19.635,2.3665,2.4842,0.012986,0.32734,Ackr4,atypical chemokine receptor 4
64183,3.6098,102.5,1.4544,2.482,0.013065,0.3282,Pde4dip,phosphodiesterase 4D interacting protein
317322,-0.84832,116.75,0.34185,-2.4816,0.01308,0.3282,Gpc4,glypican 4
81518,6.5148,8.5339,2.628,2.479,0.013176,0.32887,Mef2d,myocyte enhancer factor 2D
305540,1.0734,22.104,0.43324,2.4776,0.013226,0.32887,Slc1a4,solute carrier family 1 member 4
78965,0.84275,186.3,0.34016,2.4775,0.013231,0.32887,Csf1,colony stimulating factor 1
292406,0.56249,142.68,0.22707,2.4772,0.013243,0.32887,Thbs2,thrombospondin 2
50672,1.5257,93.356,0.61608,2.4765,0.013268,0.32887,Ednrb,endothelin receptor type B
362235,-1.8701,10.035,0.75549,-2.4753,0.013311,0.32887,Syndig1,synapse differentiation inducing 1
407757,2.9571,10.138,1.1949,2.4747,0.013334,0.32887,Krt76,keratin 76
117035,-0.95951,441.08,0.38786,-2.4738,0.013367,0.32887,Slc25a20,solute carrier family 25 member 20
365352,1.0981,49.195,0.44395,2.4734,0.013382,0.32887,Mical2,"""microtubule associated monooxygenase, calponin and LIM domain containing 2"""
192645,4.1761,74.914,1.6915,2.4688,0.013558,0.33244,Wbp2,WW domain binding protein 2
683519,-0.87577,62.985,0.35503,-2.4668,0.013633,0.33354,Mrps22,mitochondrial ribosomal protein S22
362242,-0.79008,168.01,0.32053,-2.465,0.013703,0.33425,Snta1,"""syntrophin, alpha 1"""
295971,2.4734,5.2739,1.0037,2.4644,0.013725,0.33425,Depdc7,DEP domain containing 7
311952,-0.88313,92.036,0.35859,-2.4628,0.013786,0.33432,Galnt11,polypeptide N-acetylgalactosaminyltransferase 11
304822,2.3344,4.6845,0.94792,2.4627,0.013791,0.33432,Pkp1,plakophilin 1
310526,0.66729,401.58,0.27113,2.4611,0.013851,0.33432,Golim4,golgi integral membrane protein 4
54319,3.7435,22.469,1.5211,2.4611,0.013853,0.33432,Ezr,ezrin
287532,1.1755,36.016,0.47791,2.4596,0.01391,0.33432,Slc43a2,solute carrier family 43 member 2
364050,2.4294,58.889,0.98784,2.4593,0.013919,0.33432,Dcaf8,DDB1 and CUL4 associated factor 8
499758,0.58325,99.075,0.23722,2.4587,0.013944,0.33432,Tmem250,transmembrane protein 250
114123,0.76488,116.82,0.31126,2.4574,0.013995,0.33452,Sardh,sarcosine dehydrogenase
171438,3.7915,3.6182,1.5432,2.4569,0.014015,0.33452,Crtac1,cartilage acidic protein 1
314171,-1.9823,108.45,0.80761,-2.4546,0.014106,0.33555,Prpf39,pre-mRNA processing factor 39
81782,0.74023,55.758,0.30162,2.4542,0.01412,0.33555,Soat1,sterol O-acyltransferase 1
688429,4.3422,18.566,1.7703,2.4529,0.014172,0.33604,Arhgap10,Rho GTPase activating protein 10
246294,1.0535,433.22,0.42975,2.4514,0.014229,0.33655,Optn,optineurin
79114,1.2128,259.68,0.4949,2.4505,0.014265,0.33655,Fgfr1,Fibroblast growth factor receptor 1
296306,4.5011,25.266,1.8376,2.4495,0.014306,0.33655,Ergic3,ERGIC and golgi 3
64553,2.3283,122.09,0.95086,2.4486,0.014341,0.33655,Akap6,A-kinase anchoring protein 6
498749,-1.6499,130.64,0.67388,-2.4484,0.014349,0.33655,Tdp2,tyrosyl-DNA phosphodiesterase 2
501283,-1.3419,55.945,0.54823,-2.4476,0.014382,0.33658,Plin5,perilipin 5
25627,-1.5752,10.88,0.64412,-2.4455,0.014467,0.33784,Cma1,chymase 1
295691,-1.2725,30.046,0.5206,-2.4443,0.014513,0.33789,Frzb,frizzled-related protein
311902,6.5381,18.994,2.6758,2.4434,0.014549,0.33789,Rbm18,RNA binding motif protein 18
29253,1.5777,397.44,0.64598,2.4424,0.014592,0.33789,Maoa,monoamine oxidase A
304543,1.4814,33.909,0.60654,2.4423,0.014594,0.33789,Mlec,malectin
295319,1.2386,36.319,0.50733,2.4415,0.014627,0.33793,Man1a2,"""mannosidase, alpha, class 1A, member 2"""
315333,1.796,15.917,0.73642,2.4388,0.014735,0.33956,Atf7,activating transcription factor 7
682402,3.7194,43.038,1.5257,2.4379,0.014774,0.33956,LOC682402,hypothetical protein LOC682402
294390,-1.3857,95.107,0.56852,-2.4374,0.014792,0.33956,Zup1,zinc finger containing ubiquitin peptidase 1
498891,-3.2909,2.1725,1.3523,-2.4335,0.014955,0.34256,Dipk1c,divergent protein kinase domain 1C
83838,1.4391,206.2,0.59175,2.4318,0.015022,0.34337,Ltbp3,latent transforming growth factor beta binding protein 3
685079,-0.70494,130.35,0.29009,-2.4301,0.015096,0.34379,Sys1,Sys1 golgi trafficking protein
687565,-0.42308,135.4,0.17414,-2.4296,0.015116,0.34379,Denr,density regulated reinitiation and release factor
499016,1.3734,43.729,0.56548,2.4288,0.01515,0.34379,Tulp4,TUB like protein 4
362653,3.7507,3.5825,1.5445,2.4284,0.015168,0.34379,Ctrc,chymotrypsin C
25374,-0.59497,145.91,0.24533,-2.4252,0.015299,0.34605,Alad,aminolevulinate dehydratase
404781,-1.95,11.013,0.80468,-2.4234,0.015377,0.34707,Iqsec3,IQ motif and Sec7 domain ArfGEF 3
314388,-1.6596,99.052,0.68534,-2.4216,0.015451,0.34802,Ppp4r3a,"""protein phosphatase 4, regulatory subunit 3A"""
314330,5.0732,52.743,2.0965,2.4199,0.015526,0.34866,Cipc,CLOCK-interacting pacemaker
298490,-0.99017,52.744,0.40926,-2.4194,0.015544,0.34866,Ppcs,phosphopantothenoylcysteine synthetase
361105,1.0088,48.249,0.41756,2.4159,0.015695,0.35131,Plac9,placenta associated 9
499755,-0.62703,79.305,0.25975,-2.414,0.015781,0.35194,Tmem141,transmembrane protein 141
